组播,#genre#
卡酷少儿,http://116.2.162.133:4010/rtp/232.0.0.57:1234
安多藏语综合,http://116.2.162.133:4010/rtp/232.0.0.105:1234
康巴藏语综合,http://116.2.162.133:4010/rtp/232.0.0.109:1234
华数精选,http://116.2.162.133:4010/rtp/232.0.0.102:1234
IPTV足球,http://116.2.162.133:4010/rtp/232.0.0.213:1234
IPTV爱生活,http://116.2.162.133:4010/rtp/232.0.0.148:1234
IPTV3(轮播),http://116.2.162.133:4010/rtp/232.0.0.118:1234
IPTV5(轮播),http://116.2.162.133:4010/rtp/232.0.0.119:1234
爱上4K,http://116.2.162.133:4010/rtp/232.0.0.187:1234
华数谍战剧场,http://116.2.162.133:4010/rtp/232.0.0.203:1234
IPTV地理,http://116.2.162.133:4010/rtp/232.0.0.197:1234
华数怀旧电影,http://116.2.162.133:4010/rtp/232.0.0.48:1234
劲爆电影,http://116.2.162.133:4010/rtp/232.0.0.155:1234
辽河新闻综合,http://116.2.162.133:4010/rtp/232.0.0.214:1234
辽河文化生活,http://116.2.162.133:4010/rtp/232.0.0.215:1234
九屏直播频道,http://121.29.215.51:2083/rtp/239.253.92.203:6150
河北经济生活,http://121.29.215.51:2083/rtp/239.253.92.171:6001
河北都市频道,http://121.29.215.51:2083/rtp/239.253.92.172:6002
河北影视剧频道,http://121.29.215.51:2083/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.215.51:2083/rtp/239.253.92.174:6004
河北文旅公共,http://121.29.215.51:2083/rtp/239.253.92.175:6005
河北三农频道,http://121.29.215.51:2083/rtp/239.253.92.176:6006
睛彩河北,http://121.29.215.51:2083/rtp/239.253.92.104:6221
石家庄新闻综合,http://121.29.215.51:2083/rtp/239.253.92.149:6035
石家庄文化娱乐,http://121.29.215.51:2083/rtp/239.253.92.93:8120
石家庄城市服务,http://121.29.215.51:2083/rtp/239.253.92.94:8121
承德新闻综合,http://121.29.215.51:2083/rtp/239.253.92.222:8112
承德旅游文化,http://121.29.215.51:2083/rtp/239.253.92.223:8113
秦皇岛新闻综合,http://121.29.215.51:2083/rtp/239.253.92.52:6021
秦皇岛公共频道,http://121.29.215.51:2083/rtp/239.253.92.53:6022
唐山新闻综合,http://121.29.215.51:2083/rtp/239.253.92.245:6089
唐山生活服务,http://121.29.215.51:2083/rtp/239.253.92.126:6026
唐山影视频道,http://121.29.215.51:2083/rtp/239.253.92.127:6027
唐山公共频道,http://121.29.215.51:2083/rtp/239.253.92.128:6028
廊坊新闻综合,http://121.29.215.51:2083/rtp/239.253.92.164:6036
廊坊生活频道,http://121.29.215.51:2083/rtp/239.253.92.166:6037
保定新闻综合,http://121.29.215.51:2083/rtp/239.253.93.2:6153
保定公共频道,http://121.29.215.51:2083/rtp/239.253.93.4:6157
保定生活健康,http://121.29.215.51:2083/rtp/239.253.93.5:6158
衡水新闻综合,http://121.29.215.51:2083/rtp/239.253.93.3:6154
衡水经济科教,http://121.29.215.51:2083/rtp/239.253.93.7:6160
邢台综合频道,http://121.29.215.51:2083/rtp/239.253.93.8:6161
邢台城市生活,http://121.29.215.51:2083/rtp/239.253.93.10:6163
邯郸新闻综合,http://121.29.215.51:2083/rtp/239.253.93.11:6164
邯郸公共频道,http://121.29.215.51:2083/rtp/239.253.93.12:6165
邯郸科技教育,http://121.29.215.51:2083/rtp/239.253.93.13:6166
高邑融媒,http://121.29.215.51:2083/rtp/239.253.92.160:6041
井陉矿区电视台,http://121.29.215.51:2083/rtp/239.253.92.215:6067
深泽综合频道,http://121.29.215.51:2083/rtp/239.253.94.31:6630
赵县电视台,http://121.29.215.51:2083/rtp/239.253.93.140:6308
晋州综合频道,http://121.29.215.51:2083/rtp/239.253.93.156:6324
井陉综合频道,http://121.29.215.51:2083/rtp/239.253.93.205:6383
平泉综合频道,http://121.29.215.51:2083/rtp/239.253.92.156:6012
兴隆综合频道,http://121.29.215.51:2083/rtp/239.253.93.104:6271
隆化综合频道,http://121.29.215.51:2083/rtp/239.253.93.174:6342
承德县电视台,http://121.29.215.51:2083/rtp/239.253.94.28:6627
崇礼融媒体中心,http://121.29.215.51:2083/rtp/239.253.93.147:6315
康保综合频道,http://121.29.215.51:2083/rtp/239.253.93.165:6333
遵化综合频道,http://121.29.215.51:2083/rtp/239.253.93.177:6345
滦南综合频道,http://121.29.215.51:2083/rtp/239.253.92.218:6100
玉田综合频道,http://121.29.215.51:2083/rtp/239.253.92.118:6133
大厂融媒体中心,http://121.29.215.51:2083/rtp/239.253.92.253:6244
三河综合频道,http://121.29.215.51:2083/rtp/239.253.93.143:6311
成安综合频道,http://121.29.215.51:2083/rtp/239.253.93.178:6346
魏县综合新闻,http://121.29.215.51:2083/rtp/239.253.93.185:6353
黄骅电视台,http://121.29.215.51:2083/rtp/239.253.92.183:6047
吴桥综合频道,http://121.29.215.51:2083/rtp/239.253.93.169:6337
阜平电视台,http://121.29.215.51:2083/rtp/239.253.93.16:6169
涞水综合频道,http://121.29.215.51:2083/rtp/239.253.93.17:6170
涞源综合频道,http://121.29.215.51:2083/rtp/239.253.93.22:6175
高碑店综合频道,http://121.29.215.51:2083/rtp/239.253.93.23:6176
涿州电视台,http://121.29.215.51:2083/rtp/239.253.93.27:6180
唐县综合频道,http://121.29.215.51:2083/rtp/239.253.93.30:6183
曲阳电视台,http://121.29.215.51:2083/rtp/239.253.93.31:6184
定州新闻综合,http://121.29.215.51:2083/rtp/239.253.93.95:6260
临城新闻频道,http://121.29.215.51:2083/rtp/239.253.93.167:6335
柏乡综合频道,http://121.29.215.51:2083/rtp/239.253.93.171:6339
徐水电视台,http://121.29.215.51:2083/rtp/239.253.93.182:6350
临西综合频道,http://121.29.215.51:2083/rtp/239.253.94.29:6628
安平综合频道,http://121.29.215.51:2083/rtp/239.253.93.36:6189
景县综合频道,http://121.29.215.51:2083/rtp/239.253.93.38:6191
饶阳电视台,http://121.29.215.51:2083/rtp/239.253.93.40:6193
深州新闻综合,http://121.29.215.51:2083/rtp/239.253.93.42:6195
故城电视台,http://121.29.215.51:2083/rtp/239.253.93.161:6329
枣强综合频道,http://121.29.215.51:2083/rtp/239.253.93.166:6334
清河电视台,http://121.29.215.51:2083/rtp/239.253.93.44:6197
武安新闻综合,http://121.29.215.51:2083/rtp/239.253.93.62:6215
鸡泽新闻综合,http://121.29.215.51:2083/rtp/239.253.93.64:6219
内丘电视台,http://121.29.215.51:2083/rtp/239.253.93.102:6268
涉县新闻综合,http://121.29.215.51:2083/rtp/239.253.93.106:6273
CETV1,http://121.29.215.51:2083/rtp/239.253.92.211:6069
CETV2,http://121.29.215.51:2083/rtp/239.253.92.108:6136
CETV4,http://121.29.215.51:2083/rtp/239.253.92.200:6137
CETV早期教育,http://121.29.215.51:2083/rtp/239.253.93.164:6440
北京纪实科教,http://121.29.215.51:2083/rtp/239.253.93.190:6358
金鹰卡通,http://121.29.215.51:2083/rtp/239.253.92.163:8055
金鹰纪实,http://121.29.215.51:2083/rtp/239.253.92.103:6054
快乐垂钓,http://121.29.215.51:2083/rtp/239.253.93.213:6391
茶频道,http://121.29.215.51:2083/rtp/239.253.93.212:6390
河南文物宝库,http://121.29.215.51:2083/rtp/239.253.93.180:6437
河南梨园频道,http://121.29.215.51:2083/rtp/239.253.93.133:6441
河南武术世界,http://121.29.215.51:2083/rtp/239.253.93.46:6434
羽毛球专区,http://121.29.215.51:2083/rtp/239.253.93.202:6380
中国交通频道,http://121.29.215.51:2083/rtp/239.253.93.189:6357
中华特产,http://121.29.215.51:2083/rtp/239.253.93.242:6420
天元围棋,http://121.29.215.51:2083/rtp/239.253.93.211:6389
卡酷少儿,http://121.29.215.51:2083/rtp/239.253.92.162:8054
嘉佳卡通,http://121.29.215.51:2083/rtp/239.253.93.203:6381
优漫卡通,http://121.29.215.51:2083/rtp/239.253.93.204:6382
沧州新闻综合,http://121.29.215.51:2083/rtp/239.253.92.121:6015
沧州公共,http://121.29.215.51:2083/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.29.215.51:2083/rtp/239.253.92.123:6017
栾城电视,http://121.29.215.51:2083/rtp/239.253.92.187:6051
滦平电视,http://121.29.215.51:2083/rtp/239.253.92.100:6142
双滦电视,http://121.29.215.51:2083/rtp/239.253.92.147:6224
赞皇电视,http://121.29.215.51:2083/rtp/239.253.92.12:6042
宽城新闻,http://121.29.215.51:2083/rtp/239.253.93.117:6019
任泽电视,http://121.29.215.51:2083/rtp/239.253.93.145:6313
邯山电视,http://121.29.215.51:2083/rtp/239.253.93.146:6314
顺平电视,http://121.29.215.51:2083/rtp/239.253.93.148:6316
尚义电视,http://121.29.215.51:2083/rtp/239.253.93.163:6331
赤城电视,http://121.29.215.51:2083/rtp/239.253.93.160:6328
昌黎电视,http://121.29.215.51:2083/rtp/239.253.92.109:6217
抚宁电视,http://121.29.215.51:2083/rtp/239.253.93.201:6379
卢龙电视,http://121.29.215.51:2083/rtp/239.253.93.206:6384
丰南电视,http://121.29.215.51:2083/rtp/239.253.92.231:6070
迁西电视,http://121.29.215.51:2083/rtp/239.253.92.247:6091
滦州电视,http://121.29.215.51:2083/rtp/239.253.92.97:6138
大城电视,http://121.29.215.51:2083/rtp/239.253.92.230:6068
固安电视,http://121.29.215.51:2083/rtp/239.253.93.109:6276
永清电视,http://121.29.215.51:2083/rtp/239.253.93.172:6340
霸州综合,http://121.29.215.51:2083/rtp/239.253.93.209:6387
东光电视,http://121.29.215.51:2083/rtp/239.253.93.96:6262
青县电视,http://121.29.215.51:2083/rtp/239.253.93.139:6307
盐山电视,http://121.29.215.51:2083/rtp/239.253.93.144:6312
南皮电视,http://121.29.215.51:2083/rtp/239.253.93.149:6317
肃宁电视,http://121.29.215.51:2083/rtp/239.253.93.152:6320
丰宁综合,http://121.29.215.51:2083/rtp/239.253.93.210:6388
定兴电视,http://121.29.215.51:2083/rtp/239.253.93.14:6167
满城电视,http://121.29.215.51:2083/rtp/239.253.93.19:6172
清苑电视,http://121.29.215.51:2083/rtp/239.253.93.24:6177
望都电视,http://121.29.215.51:2083/rtp/239.253.93.32:6185
高阳电视,http://121.29.215.51:2083/rtp/239.253.93.105:6272
安新电视,http://121.29.215.51:2083/rtp/239.253.93.107:6274
容城电视,http://121.29.215.51:2083/rtp/239.253.93.110:6277
涿鹿电视,http://121.29.215.51:2083/rtp/239.253.93.181:6349
大名电视,http://121.29.215.51:2083/rtp/239.253.93.186:6354
武强电视,http://121.29.215.51:2083/rtp/239.253.93.79:6245
阜城电视,http://121.29.215.51:2083/rtp/239.253.93.168:6336
广宗电视,http://121.29.215.51:2083/rtp/239.253.93.50:6203
宁晋电视,http://121.29.215.51:2083/rtp/239.253.93.51:6204
平乡电视,http://121.29.215.51:2083/rtp/239.253.93.53:6206
隆尧电视,http://121.29.215.51:2083/rtp/239.253.93.65:6230
广平电视,http://121.29.215.51:2083/rtp/239.253.93.66:6231
南和电视,http://121.29.215.51:2083/rtp/239.253.93.80:6246
临漳电视,http://121.29.215.51:2083/rtp/239.253.93.84:6250
迁安电视,http://121.29.215.51:2083/rtp/239.253.93.113:6280
馆陶电视,http://121.29.215.51:2083/rtp/239.253.93.115:6282
乐亭电视,http://121.29.215.51:2083/rtp/239.253.93.250:6290
沙河电视,http://121.29.215.51:2083/rtp/239.253.93.179:6347
丰润电视,http://121.29.215.51:2083/rtp/239.253.92.252:6156
慢直播1,http://121.29.215.51:2083/rtp/239.253.94.1:6600
慢直播2,http://121.29.215.51:2083/rtp/239.253.94.2:6601
临时直播,http://121.29.215.51:2083/rtp/239.253.92.116:6029
九屏直播频道,http://60.4.29.80:8077/rtp/239.253.92.203:6150
河北经济生活,http://60.4.29.80:8077/rtp/239.253.92.171:6001
河北都市频道,http://60.4.29.80:8077/rtp/239.253.92.172:6002
河北影视剧频道,http://60.4.29.80:8077/rtp/239.253.92.173:6003
河北少儿科教,http://60.4.29.80:8077/rtp/239.253.92.174:6004
河北文旅公共,http://60.4.29.80:8077/rtp/239.253.92.175:6005
河北三农频道,http://60.4.29.80:8077/rtp/239.253.92.176:6006
睛彩河北,http://60.4.29.80:8077/rtp/239.253.92.104:6221
石家庄新闻综合,http://60.4.29.80:8077/rtp/239.253.92.149:6035
石家庄文化娱乐,http://60.4.29.80:8077/rtp/239.253.92.93:8120
石家庄城市服务,http://60.4.29.80:8077/rtp/239.253.92.94:8121
承德新闻综合,http://60.4.29.80:8077/rtp/239.253.92.222:8112
承德旅游文化,http://60.4.29.80:8077/rtp/239.253.92.223:8113
秦皇岛新闻综合,http://60.4.29.80:8077/rtp/239.253.92.52:6021
秦皇岛公共频道,http://60.4.29.80:8077/rtp/239.253.92.53:6022
唐山新闻综合,http://60.4.29.80:8077/rtp/239.253.92.245:6089
唐山生活服务,http://60.4.29.80:8077/rtp/239.253.92.126:6026
唐山影视频道,http://60.4.29.80:8077/rtp/239.253.92.127:6027
唐山公共频道,http://60.4.29.80:8077/rtp/239.253.92.128:6028
廊坊新闻综合,http://60.4.29.80:8077/rtp/239.253.92.164:6036
廊坊生活频道,http://60.4.29.80:8077/rtp/239.253.92.166:6037
保定新闻综合,http://60.4.29.80:8077/rtp/239.253.93.2:6153
保定公共频道,http://60.4.29.80:8077/rtp/239.253.93.4:6157
保定生活健康,http://60.4.29.80:8077/rtp/239.253.93.5:6158
衡水新闻综合,http://60.4.29.80:8077/rtp/239.253.93.3:6154
衡水经济科教,http://60.4.29.80:8077/rtp/239.253.93.7:6160
邢台综合频道,http://60.4.29.80:8077/rtp/239.253.93.8:6161
邢台城市生活,http://60.4.29.80:8077/rtp/239.253.93.10:6163
邯郸新闻综合,http://60.4.29.80:8077/rtp/239.253.93.11:6164
邯郸公共频道,http://60.4.29.80:8077/rtp/239.253.93.12:6165
邯郸科技教育,http://60.4.29.80:8077/rtp/239.253.93.13:6166
高邑融媒,http://60.4.29.80:8077/rtp/239.253.92.160:6041
井陉矿区电视台,http://60.4.29.80:8077/rtp/239.253.92.215:6067
深泽综合频道,http://60.4.29.80:8077/rtp/239.253.94.31:6630
赵县电视台,http://60.4.29.80:8077/rtp/239.253.93.140:6308
晋州综合频道,http://60.4.29.80:8077/rtp/239.253.93.156:6324
井陉综合频道,http://60.4.29.80:8077/rtp/239.253.93.205:6383
平泉综合频道,http://60.4.29.80:8077/rtp/239.253.92.156:6012
兴隆综合频道,http://60.4.29.80:8077/rtp/239.253.93.104:6271
隆化综合频道,http://60.4.29.80:8077/rtp/239.253.93.174:6342
承德县电视台,http://60.4.29.80:8077/rtp/239.253.94.28:6627
崇礼融媒体中心,http://60.4.29.80:8077/rtp/239.253.93.147:6315
康保综合频道,http://60.4.29.80:8077/rtp/239.253.93.165:6333
遵化综合频道,http://60.4.29.80:8077/rtp/239.253.93.177:6345
滦南综合频道,http://60.4.29.80:8077/rtp/239.253.92.218:6100
玉田综合频道,http://60.4.29.80:8077/rtp/239.253.92.118:6133
大厂融媒体中心,http://60.4.29.80:8077/rtp/239.253.92.253:6244
三河综合频道,http://60.4.29.80:8077/rtp/239.253.93.143:6311
成安综合频道,http://60.4.29.80:8077/rtp/239.253.93.178:6346
魏县综合新闻,http://60.4.29.80:8077/rtp/239.253.93.185:6353
黄骅电视台,http://60.4.29.80:8077/rtp/239.253.92.183:6047
吴桥综合频道,http://60.4.29.80:8077/rtp/239.253.93.169:6337
阜平电视台,http://60.4.29.80:8077/rtp/239.253.93.16:6169
涞水综合频道,http://60.4.29.80:8077/rtp/239.253.93.17:6170
涞源综合频道,http://60.4.29.80:8077/rtp/239.253.93.22:6175
高碑店综合频道,http://60.4.29.80:8077/rtp/239.253.93.23:6176
涿州电视台,http://60.4.29.80:8077/rtp/239.253.93.27:6180
唐县综合频道,http://60.4.29.80:8077/rtp/239.253.93.30:6183
曲阳电视台,http://60.4.29.80:8077/rtp/239.253.93.31:6184
定州新闻综合,http://60.4.29.80:8077/rtp/239.253.93.95:6260
临城新闻频道,http://60.4.29.80:8077/rtp/239.253.93.167:6335
柏乡综合频道,http://60.4.29.80:8077/rtp/239.253.93.171:6339
徐水电视台,http://60.4.29.80:8077/rtp/239.253.93.182:6350
临西综合频道,http://60.4.29.80:8077/rtp/239.253.94.29:6628
安平综合频道,http://60.4.29.80:8077/rtp/239.253.93.36:6189
景县综合频道,http://60.4.29.80:8077/rtp/239.253.93.38:6191
饶阳电视台,http://60.4.29.80:8077/rtp/239.253.93.40:6193
深州新闻综合,http://60.4.29.80:8077/rtp/239.253.93.42:6195
故城电视台,http://60.4.29.80:8077/rtp/239.253.93.161:6329
枣强综合频道,http://60.4.29.80:8077/rtp/239.253.93.166:6334
清河电视台,http://60.4.29.80:8077/rtp/239.253.93.44:6197
武安新闻综合,http://60.4.29.80:8077/rtp/239.253.93.62:6215
鸡泽新闻综合,http://60.4.29.80:8077/rtp/239.253.93.64:6219
内丘电视台,http://60.4.29.80:8077/rtp/239.253.93.102:6268
涉县新闻综合,http://60.4.29.80:8077/rtp/239.253.93.106:6273
CETV1,http://60.4.29.80:8077/rtp/239.253.92.211:6069
CETV2,http://60.4.29.80:8077/rtp/239.253.92.108:6136
CETV4,http://60.4.29.80:8077/rtp/239.253.92.200:6137
CETV早期教育,http://60.4.29.80:8077/rtp/239.253.93.164:6440
北京纪实科教,http://60.4.29.80:8077/rtp/239.253.93.190:6358
金鹰卡通,http://60.4.29.80:8077/rtp/239.253.92.163:8055
金鹰纪实,http://60.4.29.80:8077/rtp/239.253.92.103:6054
快乐垂钓,http://60.4.29.80:8077/rtp/239.253.93.213:6391
茶频道,http://60.4.29.80:8077/rtp/239.253.93.212:6390
河南文物宝库,http://60.4.29.80:8077/rtp/239.253.93.180:6437
河南梨园频道,http://60.4.29.80:8077/rtp/239.253.93.133:6441
河南武术世界,http://60.4.29.80:8077/rtp/239.253.93.46:6434
羽毛球专区,http://60.4.29.80:8077/rtp/239.253.93.202:6380
中国交通频道,http://60.4.29.80:8077/rtp/239.253.93.189:6357
中华特产,http://60.4.29.80:8077/rtp/239.253.93.242:6420
天元围棋,http://60.4.29.80:8077/rtp/239.253.93.211:6389
卡酷少儿,http://60.4.29.80:8077/rtp/239.253.92.162:8054
嘉佳卡通,http://60.4.29.80:8077/rtp/239.253.93.203:6381
优漫卡通,http://60.4.29.80:8077/rtp/239.253.93.204:6382
沧州新闻综合,http://60.4.29.80:8077/rtp/239.253.92.121:6015
沧州公共,http://60.4.29.80:8077/rtp/239.253.92.122:6016
沧州影视娱乐,http://60.4.29.80:8077/rtp/239.253.92.123:6017
栾城电视,http://60.4.29.80:8077/rtp/239.253.92.187:6051
滦平电视,http://60.4.29.80:8077/rtp/239.253.92.100:6142
双滦电视,http://60.4.29.80:8077/rtp/239.253.92.147:6224
赞皇电视,http://60.4.29.80:8077/rtp/239.253.92.12:6042
宽城新闻,http://60.4.29.80:8077/rtp/239.253.93.117:6019
任泽电视,http://60.4.29.80:8077/rtp/239.253.93.145:6313
邯山电视,http://60.4.29.80:8077/rtp/239.253.93.146:6314
顺平电视,http://60.4.29.80:8077/rtp/239.253.93.148:6316
尚义电视,http://60.4.29.80:8077/rtp/239.253.93.163:6331
赤城电视,http://60.4.29.80:8077/rtp/239.253.93.160:6328
昌黎电视,http://60.4.29.80:8077/rtp/239.253.92.109:6217
抚宁电视,http://60.4.29.80:8077/rtp/239.253.93.201:6379
卢龙电视,http://60.4.29.80:8077/rtp/239.253.93.206:6384
丰南电视,http://60.4.29.80:8077/rtp/239.253.92.231:6070
迁西电视,http://60.4.29.80:8077/rtp/239.253.92.247:6091
滦州电视,http://60.4.29.80:8077/rtp/239.253.92.97:6138
大城电视,http://60.4.29.80:8077/rtp/239.253.92.230:6068
固安电视,http://60.4.29.80:8077/rtp/239.253.93.109:6276
永清电视,http://60.4.29.80:8077/rtp/239.253.93.172:6340
霸州综合,http://60.4.29.80:8077/rtp/239.253.93.209:6387
东光电视,http://60.4.29.80:8077/rtp/239.253.93.96:6262
青县电视,http://60.4.29.80:8077/rtp/239.253.93.139:6307
盐山电视,http://60.4.29.80:8077/rtp/239.253.93.144:6312
南皮电视,http://60.4.29.80:8077/rtp/239.253.93.149:6317
肃宁电视,http://60.4.29.80:8077/rtp/239.253.93.152:6320
丰宁综合,http://60.4.29.80:8077/rtp/239.253.93.210:6388
定兴电视,http://60.4.29.80:8077/rtp/239.253.93.14:6167
满城电视,http://60.4.29.80:8077/rtp/239.253.93.19:6172
清苑电视,http://60.4.29.80:8077/rtp/239.253.93.24:6177
望都电视,http://60.4.29.80:8077/rtp/239.253.93.32:6185
高阳电视,http://60.4.29.80:8077/rtp/239.253.93.105:6272
安新电视,http://60.4.29.80:8077/rtp/239.253.93.107:6274
容城电视,http://60.4.29.80:8077/rtp/239.253.93.110:6277
涿鹿电视,http://60.4.29.80:8077/rtp/239.253.93.181:6349
大名电视,http://60.4.29.80:8077/rtp/239.253.93.186:6354
武强电视,http://60.4.29.80:8077/rtp/239.253.93.79:6245
阜城电视,http://60.4.29.80:8077/rtp/239.253.93.168:6336
广宗电视,http://60.4.29.80:8077/rtp/239.253.93.50:6203
宁晋电视,http://60.4.29.80:8077/rtp/239.253.93.51:6204
平乡电视,http://60.4.29.80:8077/rtp/239.253.93.53:6206
